customer_id,similar_customer_id,intersection_count,union_count,jaccard_similarity
94b9a50e7c20bb52bb4e7d4f174fc3b6,98ac019a5eae363963d9b119e5e080ae,3,3,1.0
0f8758e5b1c6c6b2156a9dddce128558,98ac019a5eae363963d9b119e5e080ae,3,3,1.0
894fa561f54fa10de0bc4db8b581947e,ff3f73a459eaabfa22e12955b7415112,3,3,1.0
0f8758e5b1c6c6b2156a9dddce128558,94b9a50e7c20bb52bb4e7d4f174fc3b6,3,3,1.0
7cbfdb67d344d745e097fbb2a570c9e6,ff5f29fbfd0a13f7e7ed9f7b92a32194,3,3,1.0
4cba4382020c8e217faee72173ecb0fc,fdc58370af81e72cd02ee17ff0e3164d,3,3,1.0
7e69734dad7cfcbe95aa59f38095057d,e238fba997eec80e48bf8d8689877d89,2,2,1.0
03cccac05d316dc60827fa7abedd608e,9ccd3694bf9d11a53846dcc5c105e7b6,2,2,1.0
ce87153ae6d1e210517154ec1057aad5,f30856ad31d3e74253a3f4ccef670648,2,2,1.0
2a532e879c1278727d9d7001890cd333,ce87153ae6d1e210517154ec1057aad5,2,2,1.0
03cccac05d316dc60827fa7abedd608e,8b88f64495d95d12a12c0d71534d0faa,2,2,1.0
ae8482b27b2119e2c3278f5ddf9c1024,e261fc64438c07bf3f12e82fe26c0682,2,2,1.0
45fd1f20d58a364a552cfecccfa78935,66d5f99377fe9807805f089baa65c715,2,2,1.0
92fc4892f11581ee802e8e2fa4296433,ef3e32f1b8658891add797672f995cc5,2,2,1.0
507d34ab7a9f465f7a023cf256e524da,b233915725d368ec61c224efb81ed915,2,2,1.0
399699e87adec3391203291418de34d1,97ba9c6276256eca910e8d36e78abfa8,2,2,1.0
2b5c14b7e1a3d88ff7e0c46e15851f5f,b65b4e0ccf23f096b3eb8bce350a400a,2,2,1.0
8418b8ecfc9702b5eacddc5e75a4dcca,d792207a143bca423ba1685b30e34557,2,2,1.0
02b20b7c813efede140142ac610e36dc,5e6ff5789e4d6b6d6f2a801e4da72e7a,2,2,1.0
7b32049d8495d56c8b27eae575921a60,df9bd60da4a8f8945d2b862aebd3d418,2,2,1.0
91da289fa4deba62c108246d150a8f4e,a8953e3d7677addada63eee79b91e7ff,2,2,1.0
200d8b1f16d0cc9600022fdc99987a7f,399699e87adec3391203291418de34d1,2,2,1.0
3578707d5fbfaaad05a3862a179bf76d,e301216623168d227eb0b0a3aabb1e62,2,2,1.0
2c03431d52e6ae4479a2a2310fb2e481,e225b3c270984a8097a136089a11aea9,2,2,1.0
4e7da8460a307b63a7a4d98750f3a95a,7a8afce0fdb6cd5e748818e19f1e223a,2,2,1.0
c4a5dbcdc7c33758cf5efff999c6203c,ca505f00e361296c5d92e01d245671e6,2,2,1.0
5261961eeb22ad480eafeb8829cddacf,6ff4f4fcdadf8410fcae5bad48d7044d,2,2,1.0
200d8b1f16d0cc9600022fdc99987a7f,e8b4b9cf7e6a2e6e13371f3439a4a1ba,2,2,1.0
7989d259bdf69447ee8e00970c3f3228,9a56d30e286ddea1374c143d111de34d,2,2,1.0
4e32c2752aeaa8d8b99da2b145a1c826,698a9cafcc15cac8cdbaee64adc6efbe,2,2,1.0
28432b10d1f73d179c1b8cd72bb4c77b,de3310643e5dc5aeda6082c500dc629f,2,2,1.0
3ea35d016eb96bbfede151b359b8da8e,a676674630bb75afa401d173d691473e,2,2,1.0
3af5f7534be6d2d2d81562ee1dc98af2,90c312d2299d36c16bbaa3d717b3dfba,2,2,1.0
4d1fe8b6f5e9ee044a14467c8b2832b6,5e6ff5789e4d6b6d6f2a801e4da72e7a,2,2,1.0
4e32c2752aeaa8d8b99da2b145a1c826,b0b219d68cb80e8440a7fccd3dab3851,2,2,1.0
3e5dd5efb71f831fffee3735c9e41e87,dfbebe96520c2a101d602c7d003764ba,2,2,1.0
8dc10e9acb420db970e64b4c99cba7ec,b84dbaedbe3ea55d7cc0894fbea73910,2,2,1.0
46f15c2526277c2f9cfa6b239dfb11b3,d7c6bdf20c4ec9c9cda815dde58e778a,2,2,1.0
210bec49b9e200df48dd3f31310d606e,be4eb163762cf164f26f81021c4a5e97,2,2,1.0
1f17641a9f9ad86c56fa3f3401102857,3e5a237352ac4b53e1281b9b62efcbcc,2,2,1.0
6ff4f4fcdadf8410fcae5bad48d7044d,aebd72416330dcdb02e8d478fd81c9f6,2,2,1.0
0f10d99ee99ca3d0489f2f2169b41ec3,750550f1fbf777d9383acb856bc593dd,2,2,1.0
2b5c14b7e1a3d88ff7e0c46e15851f5f,7b32049d8495d56c8b27eae575921a60,2,2,1.0
080a538ba865739bd97c3ffd9e71bcf0,0f10d99ee99ca3d0489f2f2169b41ec3,2,2,1.0
065938485846aa5adc196cb536de42e0,c0fc2e3595c750de75d36e7db9399e83,2,2,1.0
ae52fa61f27bd494a25bc4c101fa29d0,e8569c57efe3adf347b3e92ec04d1f91,2,2,1.0
8dc10e9acb420db970e64b4c99cba7ec,b0b219d68cb80e8440a7fccd3dab3851,2,2,1.0
db28fc41c6aae0d92e04d0e0c127f6f5,ee3575d8ee7cd3251e3efd6f9cf23fea,2,2,1.0
bb7a29428a71e286a02f1377d42d6a35,d46f0f655659cbeb210db2a746b2554f,2,2,1.0
65942a39d31e4aa627f0f65e0298ba2f,698a9cafcc15cac8cdbaee64adc6efbe,2,2,1.0
02fbe4db886eb98774c8ba300d39fa79,03d4c28894c1239ca5a6dd6f0c197921,2,2,1.0
aab579a39b1b5c223c2e1a4bbf8ff977,d792207a143bca423ba1685b30e34557,2,2,1.0
b0b219d68cb80e8440a7fccd3dab3851,b84dbaedbe3ea55d7cc0894fbea73910,2,2,1.0
2708339a3f5355f56983737d54fbce59,aebd72416330dcdb02e8d478fd81c9f6,2,2,1.0
8418b8ecfc9702b5eacddc5e75a4dcca,e8b4b9cf7e6a2e6e13371f3439a4a1ba,2,2,1.0
5dda09ed137461608be539348c1dac39,8418b8ecfc9702b5eacddc5e75a4dcca,2,2,1.0
4d1fe8b6f5e9ee044a14467c8b2832b6,9a2344afe2d1a43559906bd456567a9b,2,2,1.0
1f17641a9f9ad86c56fa3f3401102857,aea1ccbc3f29445178036e658e686eb1,2,2,1.0
5692f45005b99d929b723b96408957ec,a4aade0ce7988cd421340d39d0fba92d,2,2,1.0
4fcf56f1cf3d583a0cec41f7f523a852,c6e6c968421911e3975a6f7160a1d4b6,2,2,1.0
70755e5b9df5988f592f3dec6279f1be,e89bab624ed1d8c75012bf52bacc654c,2,2,1.0
28e3b4a14a28881ebbdf5384e004d6fb,ec8cf19822473555370553d399f7a654,2,2,1.0
481d9ef7f22b196a3112b031c1b972d1,70fc429b7bf128070c74d50e27d0c6a2,2,2,1.0
45fd1f20d58a364a552cfecccfa78935,892a397bf8506b6c30355f3fc1338900,2,2,1.0
38c82315266557c3d9c4312643d1717c,507d34ab7a9f465f7a023cf256e524da,2,2,1.0
e6f18fab493c0bdc553eafd9b66cb5f2,f30856ad31d3e74253a3f4ccef670648,2,2,1.0
7647c15a4f2e66304c91fcf86573a2a3,7989d259bdf69447ee8e00970c3f3228,2,2,1.0
bf257f507db19138f5bc4065313c1f87,c4ba227e9593faaf28a4ea8e5ec6c93f,2,2,1.0
a7751ca7aa429b41cf9065a425d52aea,ec441c1966bfa602976763f330fc5168,2,2,1.0
09ecbbc6902ae2add46294a42e3a59f1,0d52f8cd8892f109a15803df169113b6,2,2,1.0
4279e2fb7de9c27f439fdb82e4f1281f,5dda09ed137461608be539348c1dac39,2,2,1.0
4f4a4c713a7892d9db23f694fc647d13,a231b02134665d0d59438a0008e6e082,2,2,1.0
03cccac05d316dc60827fa7abedd608e,318dd674b6e789249337a1edca1b0cc1,2,2,1.0
399699e87adec3391203291418de34d1,8418b8ecfc9702b5eacddc5e75a4dcca,2,2,1.0
2a532e879c1278727d9d7001890cd333,5e6ff5789e4d6b6d6f2a801e4da72e7a,2,2,1.0
a6ddea592cbc5da9970a9a9803c07347,ec8cf19822473555370553d399f7a654,2,2,1.0
e225b3c270984a8097a136089a11aea9,e301216623168d227eb0b0a3aabb1e62,2,2,1.0
44a4a7cc2c0e9890778117619bdc7a96,b654c99744f2fa112d4f7a7762ecfdfe,2,2,1.0
3ea35d016eb96bbfede151b359b8da8e,a95a7250342fa968f37ddc74a5199ae6,2,2,1.0
39ae2ab725be4a0db66896735a49dac7,92fc4892f11581ee802e8e2fa4296433,2,2,1.0
357ae7be4a22fee3a22cca59f6b681fc,ce87153ae6d1e210517154ec1057aad5,2,2,1.0
200d8b1f16d0cc9600022fdc99987a7f,5261961eeb22ad480eafeb8829cddacf,2,2,1.0
a4669a28dd126c93ca64ddf49a15e496,a57efc75b64a030eb02c4ebe7f48e45f,2,2,1.0
aab579a39b1b5c223c2e1a4bbf8ff977,e8b4b9cf7e6a2e6e13371f3439a4a1ba,2,2,1.0
06f289b98b5b10b7d7692548624cb616,e0ec2e3c3f6e06839e8fb986be65c7c5,2,2,1.0
6ff4f4fcdadf8410fcae5bad48d7044d,b84dbaedbe3ea55d7cc0894fbea73910,2,2,1.0
cf4935767b14a8312de405de5d5bbdb5,dfbebe96520c2a101d602c7d003764ba,2,2,1.0
02b20b7c813efede140142ac610e36dc,4d1fe8b6f5e9ee044a14467c8b2832b6,2,2,1.0
1a185a8b307a1add1f201001877f6f6c,747a3bde8936cc5b862993e65c1b5a48,2,2,1.0
2c03431d52e6ae4479a2a2310fb2e481,698a9cafcc15cac8cdbaee64adc6efbe,2,2,1.0
2a3f4536e732a04cfad59b6e50c2e925,38dd3f4e8a4cc5e32dd0a4426a1961fa,2,2,1.0
284e36d78d3a3a395cae7fe335fc8371,65290fc39fc326193c8a5b9c71aee62f,2,2,1.0
81db097ffce4bd958cfffeca7c41e301,c4ba227e9593faaf28a4ea8e5ec6c93f,2,2,1.0
2c03431d52e6ae4479a2a2310fb2e481,b0b219d68cb80e8440a7fccd3dab3851,2,2,1.0
7647c15a4f2e66304c91fcf86573a2a3,ec8cf19822473555370553d399f7a654,2,2,1.0
0f10d99ee99ca3d0489f2f2169b41ec3,70c976663a07ebfd35d81c6179258391,2,2,1.0
2708339a3f5355f56983737d54fbce59,b84dbaedbe3ea55d7cc0894fbea73910,2,2,1.0
a4669a28dd126c93ca64ddf49a15e496,bd6c1c99a4f6c28c98927351eb226e80,2,2,1.0
7de1536dfbeaacfb971b48c2c93c16cc,e1015df046a6e086818dc851b65c2392,2,2,1.0
71be782fe7de27253a0a3b8323ab67b8,90635f71a521f2261d8ce0462fa6b72d,2,2,1.0
0ddba04798f1c085d0ca93af0e91f6c1,c4ba227e9593faaf28a4ea8e5ec6c93f,2,2,1.0
5bc738a48bdb9ca1f798d56de2cce84c,d262a1a1abd12ead162803a7a3b00a2c,2,2,1.0
92fc4892f11581ee802e8e2fa4296433,e0ec2e3c3f6e06839e8fb986be65c7c5,2,2,1.0
c4295b913119b04f3c9d28a7bfd524f1,e1015df046a6e086818dc851b65c2392,2,2,1.0
5b40b6d003822b8ff229a910784fe4e5,7f0a32f4af1dd3e5f0c45a633ace40ba,2,2,1.0
ea77749bef0ca28ab93f391cda660f71,f64075e7fa628bdc6c3e7c3108d7c624,2,2,1.0
237dfb57ee5ac9e68310bfd4bd816149,c4ba227e9593faaf28a4ea8e5ec6c93f,2,2,1.0
69333c9b0482a31b66b050c1c62f8cec,87edab45c7b7068800caa444e90bf164,2,2,1.0
4f4a4c713a7892d9db23f694fc647d13,f64075e7fa628bdc6c3e7c3108d7c624,2,2,1.0
0570089e1e1b3cf57b7f7d545cb204aa,06c0ea6ee892364d1608ee47aa9f56a0,2,2,1.0
81db097ffce4bd958cfffeca7c41e301,aab579a39b1b5c223c2e1a4bbf8ff977,2,2,1.0
5e6ff5789e4d6b6d6f2a801e4da72e7a,d535471db72095137da93810c98af688,2,2,1.0
1e6b20395bc9690fe6735e6b6e0d2791,3052fa07cdb3c836b158402ea4ee6fb8,2,2,1.0
b2b114ecefe93aa93d0f2bdd14ac8f84,da0db337ede939840c3b01ee64616282,2,2,1.0
22d64c509a1b9ce57345c62df274e772,5cdb73d2cb4862f0ca6436884e34b3a3,2,2,1.0
750550f1fbf777d9383acb856bc593dd,b410d7fd96e7ff12af1d2f87aae875a8,2,2,1.0
210bec49b9e200df48dd3f31310d606e,4f4a4c713a7892d9db23f694fc647d13,2,2,1.0
7228928ea2429a6e7ccd7efd24789266,763537fbd8173d949ea5b3da1d1461b7,2,2,1.0
0e05e2706e1dced2a98f116344db4825,3279f77315e1f85892d965c2e0418225,2,2,1.0
